timestamp,open,high,low,close,volume
1769875200000,28.688,29.933,27.482,29.106,1233407.8446
1769889600000,29.088,31.161,28.696,31.008,593733.7915
1769904000000,31.021,32.552,30.967,31.491,392168.5604
1769918400000,31.494,32.0,30.234,30.708,355327.0928
1769932800000,30.715,31.562,30.279,30.975,349114.8247
1769947200000,30.975,31.067,28.489,29.011,618394.7241
1769961600000,29.0,30.276,28.804,29.44,523636.2155
1769976000000,29.428,31.189,28.977,30.6,765917.5787
1769990400000,30.589,32.073,30.16,32.005,667448.7324
1770004800000,32.024,32.044,29.555,31.255,876449.1701
1770019200000,31.241,31.57,30.574,30.918,393348.8087
1770033600000,30.944,33.338,30.453,32.739,704797.9085
1770048000000,32.738,33.727,31.668,32.539,461663.8735
1770062400000,32.414,33.977,32.201,33.31,481095.4767
1770076800000,33.285,38.106,33.178,37.894,274608.663
1770091200000,37.894,38.437,36.761,37.277,355796.903
1770105600000,37.274,37.913,35.793,36.084,52627.2526
1770120000000,36.119,36.697,33.585,34.118,300275.0003
1770134400000,34.247,34.934,32.317,33.934,1351081.1633
1770148800000,33.928,35.657,32.52,32.719,486952.3649
1770163200000,32.731,33.857,32.432,33.668,416823.0045
1770177600000,33.697,34.044,32.9,33.381,289987.8419
1770192000000,33.39,33.862,32.611,33.352,1246135.8348
1770206400000,33.358,34.33,32.543,34.057,656848.9242
1770220800000,34.074,35.4,33.171,35.4,947069.7209
1770235200000,35.262,36.286,34.571,35.52,117668.6074
1770249600000,35.522,35.537,33.277,33.542,424751.0258
1770264000000,33.536,34.72,33.367,34.198,491360.0133
1770278400000,34.234,35.3,32.698,32.919,593201.258
1770292800000,32.922,33.05,31.121,31.853,16564711.1709
1770307200000,31.892,33.382,31.079,32.538,1091338.9235
1770321600000,32.489,34.49,31.912,33.098,1176199.7538
1770336000000,33.111,36.826,31.432,34.747,939943.9191
1770350400000,34.745,35.557,32.921,32.921,515941.5338
1770364800000,32.947,34.393,32.238,33.925,524879.9601
1770379200000,33.858,34.954,32.346,32.471,906107.0114
1770393600000,32.496,34.535,32.287,33.296,731256.279
1770408000000,33.265,33.265,32.267,32.391,353023.7472
1770422400000,32.39,33.116,31.535,33.116,442364.4033
1770436800000,33.084,33.297,32.386,32.989,402133.9193
1770451200000,32.967,33.848,32.508,32.757,320113.3607
1770465600000,32.718,33.262,31.907,32.064,301523.8705
1770480000000,32.081,32.684,31.193,31.522,664445.7853
1770494400000,31.547,32.042,31.024,31.474,146244.2438
1770508800000,31.444,31.956,31.0,31.332,203160.4032
1770523200000,31.322,31.877,30.528,30.99,232915.8782
1770537600000,31.052,32.16,30.751,32.075,288212.2855
1770552000000,32.078,32.222,31.111,31.633,227658.5335
1770566400000,31.633,32.971,31.427,32.757,298648.4585
1770580800000,32.733,33.025,32.059,32.458,231822.1036
1770595200000,32.445,33.52,32.257,33.141,337302.9199
1770609600000,33.125,33.236,32.307,32.438,147645.7877
1770624000000,32.448,32.531,31.316,31.381,248469.2653
1770638400000,31.396,32.142,31.238,31.3,224981.4627
1770652800000,31.287,32.238,30.937,32.13,321760.4704
1770667200000,32.074,32.142,31.261,31.343,144059.0873
1770681600000,31.345,31.555,30.619,30.798,155618.2787
1770696000000,30.781,31.0,29.777,29.97,362376.6671
1770710400000,29.961,30.288,29.544,29.577,171922.6018
1770724800000,29.574,30.068,29.208,29.791,272060.2491
1770739200000,29.792,30.972,29.588,29.853,7053811.2988
1770753600000,29.838,29.873,28.782,28.852,998518.2148
1770768000000,28.849,29.255,28.705,28.786,612836.8344
1770782400000,28.811,29.424,28.587,28.746,1432641.2288
1770796800000,28.755,29.249,28.383,29.066,218756.6907
1770811200000,29.1,29.367,28.322,28.921,363305.0571
1770825600000,28.914,29.789,28.914,29.529,7440376.7637
1770840000000,29.527,30.194,29.216,29.404,235929.4642
1770854400000,29.424,30.925,29.424,30.587,180816.3243
1770868800000,30.542,30.698,30.052,30.256,164446.3639
1770883200000,30.264,31.791,30.155,31.647,269008.6913
1770897600000,31.63,31.917,30.658,30.794,293581.6746
1770912000000,30.811,30.903,29.311,29.749,430067.8661
1770926400000,29.763,31.125,29.41,31.087,214720.141
1770940800000,31.094,31.416,30.442,30.768,230061.9504
1770955200000,30.775,30.978,30.511,30.73,181831.5928
1770969600000,30.727,30.781,30.222,30.594,227295.6205
1770984000000,30.559,32.332,30.036,31.552,389522.6053
1770998400000,31.544,32.125,31.361,31.42,275351.1863
1771012800000,31.405,31.761,31.031,31.619,101324.6654
1771027200000,31.593,32.254,31.491,31.92,90347.6407
1771041600000,31.851,31.917,31.286,31.782,104509.1289
1771056000000,31.818,32.303,31.524,32.11,98966.916
1771070400000,32.111,32.213,31.023,31.466,132967.5649
1771084800000,31.47,31.536,30.766,31.456,128678.0344
1771099200000,31.466,31.967,31.379,31.85,104473.049
1771113600000,31.843,32.011,31.188,31.459,147714.4247
1771128000000,31.437,31.818,31.251,31.351,114469.6223
1771142400000,31.35,31.681,30.74,31.494,141572.1424
1771156800000,31.503,31.695,30.568,30.954,180091.804
1771171200000,30.971,31.161,30.486,30.586,185118.0299
1771185600000,30.59,30.727,30.302,30.724,158652.6953
1771200000000,30.666,30.97,30.049,30.31,114443.2896
1771214400000,30.308,30.364,29.578,29.691,103983.6959
1771228800000,29.666,30.164,29.64,29.969,127293.0679
1771243200000,29.966,30.62,29.605,29.846,336123.2793
1771257600000,29.806,30.037,29.705,29.874,154340.5446
1771272000000,29.883,31.238,29.865,31.238,150553.8766
1771286400000,31.244,31.39,30.781,30.854,116400.7267
1771300800000,30.893,31.052,30.042,30.121,122718.2358
1771315200000,30.125,30.227,29.249,29.361,161737.1836
1771329600000,29.351,29.82,29.051,29.576,232295.6228
1771344000000,29.595,30.123,29.274,29.549,229940.4556
1771358400000,29.549,29.92,28.92,29.512,28150222.0584
1771372800000,29.5,29.613,28.88,29.283,107943.5805
1771387200000,29.28,29.714,29.231,29.663,61394.6404
1771401600000,29.665,29.783,28.835,28.91,116845.2467
1771416000000,28.909,29.595,28.587,29.214,241236.857
1771430400000,29.241,29.301,28.457,28.753,183390.8808
1771444800000,28.714,28.966,28.271,28.704,117348.9047
1771459200000,28.666,28.787,28.256,28.757,126173.6679
1771473600000,28.754,29.199,28.55,29.19,146617.0535
1771488000000,29.188,29.208,28.302,28.398,573171.7939
1771502400000,28.406,28.45,27.777,28.389,224036.4079
1771516800000,28.367,28.917,28.175,28.69,172497.2736
1771531200000,28.666,29.393,28.666,29.038,104038.6799
1771545600000,29.015,29.571,28.991,29.504,105020.5327
1771560000000,29.51,29.568,29.049,29.098,85438.9906
1771574400000,29.081,29.724,28.961,29.41,101508.6381
1771588800000,29.411,29.903,28.643,29.896,288701.1151
1771603200000,29.846,30.34,29.547,30.105,326049.2287
1771617600000,30.095,30.425,29.917,30.362,74518.1829
1771632000000,30.363,30.562,30.133,30.284,78884.3018
1771646400000,30.277,30.411,30.084,30.088,51440.7054
1771660800000,30.108,30.506,30.108,30.147,69543.2166
1771675200000,30.134,30.182,29.773,29.922,76913.5662
1771689600000,29.917,30.09,29.568,29.842,121571.4768
1771704000000,29.862,29.889,29.578,29.758,27967.0868
1771718400000,29.752,29.952,29.606,29.718,91607.1191
1771732800000,29.729,29.773,29.462,29.468,26127.1796
1771747200000,29.472,29.867,29.4,29.701,47956.3995
1771761600000,29.7,29.7,29.013,29.225,95170.3652
1771776000000,29.219,29.228,28.718,28.773,39772.572
1771790400000,28.804,29.047,28.804,29.04,33622.9236
1771804800000,29.035,29.056,26.851,27.224,352793.5997
1771819200000,27.258,27.9,26.933,27.748,120206.0082
1771833600000,27.707,28.206,27.438,27.651,129037.4576
1771848000000,27.643,27.7,26.387,26.599,294504.5494
1771862400000,26.58,26.736,25.665,26.306,286766.8328
1771876800000,26.29,26.649,26.168,26.35,142534.1399
1771891200000,26.394,26.55,25.651,26.247,252425.3893
1771905600000,26.231,26.37,25.914,26.285,126089.2344
1771920000000,26.281,26.663,26.214,26.463,94885.3451
1771934400000,26.482,27.006,26.126,26.747,175591.2926
1771948800000,26.768,27.272,26.768,27.214,160218.7342
1771963200000,27.218,27.41,26.983,27.105,156418.1365
1771977600000,27.097,27.972,26.988,27.04,179149.1133
1771992000000,27.053,27.292,26.774,26.925,98481.937
1772006400000,26.927,27.19,26.781,27.176,78159.7784
1772020800000,27.188,28.489,27.05,27.994,352280.9196
1772035200000,27.996,29.064,27.938,28.805,248484.6677
1772049600000,28.796,28.99,27.645,27.879,287751.4922
1772064000000,27.906,28.64,27.742,28.032,236299.87
1772078400000,28.049,28.562,28.018,28.211,129395.1984
1772092800000,28.246,29.358,28.105,28.456,193116.0187
1772107200000,28.462,29.364,28.168,28.481,378087.3335
1772121600000,28.459,28.731,27.857,28.505,278977.6962
1772136000000,28.536,28.716,28.127,28.129,97610.6368
1772150400000,28.129,28.855,27.946,28.855,74474.583
1772164800000,28.857,29.621,28.813,29.3,286524.488
1772179200000,29.352,29.92,28.329,28.338,263723.5305
1772193600000,28.342,28.421,27.875,28.191,240336.482
1772208000000,28.179,28.2,26.906,27.122,457955.0231
1772222400000,27.117,27.453,26.787,27.31,82292.5936
1772236800000,27.271,27.534,26.823,26.884,127713.9417
1772251200000,26.89,27.058,26.119,26.662,305387.3923
1772265600000,26.616,27.708,26.568,27.24,206622.1427
1772280000000,27.295,28.222,27.142,28.185,237865.1552
1772294400000,28.182,29.683,28.044,29.483,327554.6771
1772308800000,29.49,31.327,29.393,31.216,418486.8098
1772323200000,31.229,31.28,30.188,30.921,349075.3333
1772337600000,30.923,31.529,30.672,30.911,211116.6194
1772352000000,30.936,31.7,30.444,31.062,353936.8663
1772366400000,31.031,31.555,30.612,31.387,260973.4025
1772380800000,31.369,31.917,30.798,31.611,309735.731
1772395200000,31.602,32.248,31.219,31.553,265657.4442
1772409600000,31.555,32.708,31.515,32.033,352089.1016
1772424000000,32.046,32.075,29.989,30.327,221762.3917
1772438400000,30.337,30.743,30.221,30.699,201842.8628
1772452800000,30.691,32.529,30.383,32.17,372543.0813
1772467200000,32.18,33.682,31.979,32.489,459913.4037
1772481600000,32.457,33.25,31.962,32.791,231072.0236
1772496000000,32.827,33.292,32.285,32.999,178781.5589
1772510400000,33.0,33.557,32.351,33.043,220286.47
1772524800000,33.037,33.053,31.579,31.954,190506.3341
1772539200000,31.945,32.361,31.039,31.904,239412.4281
1772553600000,31.9,32.824,31.704,31.805,276067.3022
1772568000000,31.866,31.888,30.84,31.299,154487.5098
1772582400000,31.309,31.988,30.755,30.999,211574.7115
1772596800000,30.971,32.193,30.795,32.193,138797.0455
1772611200000,32.198,32.992,31.775,32.568,269694.0081
1772625600000,32.571,33.21,32.168,33.133,242159.7325
1772640000000,33.132,33.2,32.057,32.453,173034.2623
1772654400000,32.462,32.541,31.414,32.174,138455.8229
1772668800000,32.191,32.245,31.334,31.552,137251.3891
1772683200000,31.503,31.863,31.384,31.551,98444.7797
1772697600000,31.559,32.254,31.541,31.815,109016.8635
1772712000000,31.812,32.414,30.959,31.278,342992.3182
1772726400000,31.273,31.285,30.253,30.404,162350.7311
1772740800000,30.384,30.953,30.384,30.534,126011.1576
1772755200000,30.54,30.734,30.344,30.655,143003.5653
1772769600000,30.65,31.136,30.522,30.822,110515.8298
1772784000000,30.822,30.923,30.213,30.373,98174.8417
1772798400000,30.373,30.852,29.538,29.856,295081.2103
1772812800000,29.853,30.5,29.474,30.359,152970.0004
1772827200000,30.37,31.304,30.328,31.036,166210.0767
1772841600000,31.025,31.08,30.62,30.764,83298.3524
1772856000000,30.767,30.767,30.273,30.47,96147.0303
1772870400000,30.445,31.046,30.285,30.893,94603.6125
1772884800000,30.887,31.112,30.639,30.736,71914.8477
1772899200000,30.724,30.95,29.816,30.153,141645.9161
1772913600000,30.182,30.315,29.9,30.303,84227.9335
1772928000000,30.298,30.371,30.028,30.106,84348.3782
1772942400000,30.092,30.261,29.71,30.182,82117.2794
1772956800000,30.183,30.671,30.075,30.347,92153.8254
1772971200000,30.352,31.158,29.933,30.534,268969.0438
1772985600000,30.544,30.781,30.118,30.771,122331.2718
1773000000000,30.781,31.217,30.13,30.724,277604.0613
1773014400000,30.707,31.42,30.279,30.534,236133.4391
1773028800000,30.537,31.079,30.416,30.719,168068.8149
1773043200000,30.72,31.464,30.692,31.419,93539.4124
1773057600000,31.426,33.469,31.403,32.381,444555.6465
1773072000000,32.404,34.86,32.398,34.141,489952.5507
1773086400000,34.126,35.365,33.991,34.688,156062.3912
1773100800000,34.677,34.757,33.533,34.754,269470.6981
1773115200000,34.762,34.88,33.898,34.555,120026.0911
1773129600000,34.543,35.4,34.543,34.927,278067.1548
1773144000000,34.935,35.199,33.977,34.816,294315.1036
1773158400000,34.814,34.884,33.725,33.971,212552.0426
1773172800000,33.987,34.281,33.622,34.189,83486.9172
1773187200000,34.178,34.836,34.1,34.389,73386.8039
1773201600000,34.378,34.999,34.357,34.4,140334.1128
1773216000000,34.407,35.009,34.1,34.911,83853.5834
1773230400000,34.912,36.993,34.839,36.33,367977.1503
1773244800000,36.357,36.804,35.962,36.336,176413.4982
1773259200000,36.328,36.572,35.793,36.237,82311.8865
1773273600000,36.241,37.083,35.811,35.881,163098.3272
1773288000000,35.91,37.466,35.904,36.855,199124.9823
1773302400000,36.914,38.019,36.786,37.35,164662.7194
1773316800000,37.361,37.868,37.274,37.786,42426.1577
