timestamp,open,high,low,close,volume
1770235200000,94.4,94.49,89.9,92.13,4299430.747211
1770249600000,92.14,92.82,90.35,91.13,19023572.66245
1770264000000,91.17,91.97,89.82,90.43,1878585.373018
1770278400000,90.55,94.0,89.45,89.98,180406274.961402
1770292800000,89.99,91.28,84.0,86.7,47457217.449761
1770307200000,86.71,86.72,81.4,81.65,44010672.458813
1770321600000,81.69,82.15,77.84,78.33,6564543.629571
1770336000000,78.36,80.17,68.39,76.69,8662703.461614
1770350400000,76.71,81.88,76.24,79.56,3211354.807615
1770364800000,79.56,81.96,78.79,81.27,1760886.100493
1770379200000,81.35,85.09,80.91,84.49,2700008.214981
1770393600000,84.46,88.64,84.05,87.05,91929576.512425
1770408000000,87.1,89.72,86.69,87.44,449011.736277
1770422400000,87.45,88.64,85.94,88.09,1080530.61337
1770436800000,88.1,89.0,84.29,85.37,3799116.181878
1770451200000,85.32,85.69,84.52,84.86,301514.560375
1770465600000,84.92,87.07,84.85,86.52,974860.386909
1770480000000,86.57,89.18,86.21,88.18,270817.111767
1770494400000,88.3,89.21,87.02,87.67,2071644.16942
1770508800000,87.67,88.21,86.72,86.82,2210609.846881
1770523200000,86.82,88.07,86.66,87.39,2287846.009664
1770537600000,87.4,89.01,86.6,88.23,895145.550886
1770552000000,88.24,88.85,87.49,87.72,1643004.411187
1770566400000,87.78,88.56,85.93,88.42,3986388.000985
1770580800000,88.39,88.94,86.22,86.99,2344617.444805
1770595200000,87.0,87.87,86.0,87.61,417292.182323
1770609600000,87.72,87.72,85.3,85.49,2089100.030241
1770624000000,85.49,85.62,82.91,83.43,2413681.750295
1770638400000,83.46,85.74,83.46,85.24,26791572.047337
1770652800000,85.31,88.63,84.85,87.89,885555.224071
1770667200000,87.9,88.25,86.59,86.79,2064710.008242
1770681600000,86.77,87.45,85.41,85.88,1689950.056579
1770696000000,85.85,86.65,84.34,84.56,2546915.823865
1770710400000,84.56,85.24,83.79,83.82,2080751.112045
1770724800000,83.85,85.17,83.31,84.34,1652896.04527
1770739200000,84.28,85.35,82.59,83.1,12934274.797741
1770753600000,83.1,83.22,81.97,82.95,11579728.28673
1770768000000,83.0,84.37,82.67,83.31,7448948.849017
1770782400000,83.35,83.64,80.39,81.01,12039077.374557
1770796800000,81.03,81.56,80.42,81.26,8735542.431481
1770811200000,81.27,83.4,78.63,79.71,5778562.430273
1770825600000,79.7,80.86,78.27,79.73,659237.087534
1770840000000,79.73,81.04,78.96,79.28,4125195.746665
1770854400000,79.32,80.76,79.3,80.56,1281071.345339
1770868800000,80.65,80.98,79.64,80.79,2065258.273726
1770883200000,80.81,82.22,80.34,81.93,1145345.357915
1770897600000,81.93,82.06,80.11,80.12,7643443.043551
1770912000000,80.11,80.22,77.13,77.62,5628029.594848
1770926400000,77.61,78.59,76.66,78.4,3594269.829695
1770940800000,78.4,79.41,77.58,79.03,1010176.235625
1770955200000,79.06,79.22,77.88,78.98,2606836.506661
1770969600000,78.99,80.61,78.86,80.28,8525667.182295
1770984000000,80.31,84.17,79.78,83.19,3464118.770148
1770998400000,83.19,85.59,82.99,84.67,4762056.931269
1771012800000,84.66,85.14,84.2,84.35,1595530.751055
1771027200000,84.36,85.94,84.23,85.06,1883993.24256
1771041600000,85.05,85.25,84.35,85.16,2545254.585416
1771056000000,85.18,87.3,85.16,87.3,878610.669889
1771070400000,87.3,87.66,86.05,87.44,5258987.198515
1771084800000,87.43,89.03,87.09,88.17,2650098.39071
1771099200000,88.19,88.86,87.39,88.07,3843852.204302
1771113600000,88.08,88.7,87.45,88.55,10629393.342761
1771128000000,88.55,90.96,88.44,90.71,147645545.396177
1771142400000,90.71,91.23,89.04,89.18,49445240.347852
1771156800000,89.18,89.62,86.79,87.4,3248490.212385
1771171200000,87.4,87.83,85.27,85.35,3076724.382781
1771185600000,85.35,86.68,84.96,86.15,2084896.086778
1771200000000,86.16,86.59,84.87,85.08,3251844.872184
