timestamp,open,high,low,close,volume
1772798400000,87.26,87.26,86.08,86.51,2106606.750071
1772802000000,86.52,86.98,85.69,85.71,1023507.362245
1772805600000,85.95,85.98,84.13,84.37,1837875.356068
1772809200000,84.37,85.31,84.23,84.65,63679.859828
1772812800000,84.66,84.98,84.14,84.35,1043154.236781
1772816400000,84.37,84.65,83.73,84.21,638083.337242
1772820000000,84.21,85.58,84.2,85.37,90137.623579
1772823600000,85.37,85.86,85.17,85.2,833986.873953
1772827200000,85.21,85.45,84.6,85.07,1119337.997657
1772830800000,85.05,85.1,84.45,84.74,303512.614888
1772834400000,84.73,85.04,84.56,84.95,73401.57623
1772838000000,84.96,85.05,84.64,84.68,738685.023842
1772841600000,84.69,85.06,84.51,84.77,846468.84815
1772845200000,84.76,84.87,84.58,84.71,525975.168953
1772848800000,84.71,84.73,84.34,84.66,755816.317288
1772852400000,84.65,85.05,84.38,84.57,42464.696235
1772856000000,84.54,84.57,84.05,84.27,525753.227342
1772859600000,84.27,84.49,84.1,84.33,412508.865013
1772863200000,84.35,84.35,84.01,84.07,427227.839593
1772866800000,84.04,84.4,83.91,84.32,675243.1566
1772870400000,84.33,84.6,84.14,84.29,393751.688187
1772874000000,84.37,84.65,84.22,84.62,61884.067836
1772877600000,84.58,84.76,84.43,84.48,13955.487795
1772881200000,84.5,84.9,84.29,84.66,203778.572453
1772884800000,84.66,84.76,84.29,84.3,940774.344151
1772888400000,84.3,84.55,84.19,84.3,326971.826085
1772892000000,84.31,84.5,83.67,84.25,756822.567458
1772895600000,84.23,84.23,83.51,83.75,878180.211457
1772899200000,83.76,83.78,83.51,83.61,748832.904888
1772902800000,83.59,84.07,83.57,83.59,27155.231303
1772906400000,83.63,83.95,83.23,83.38,523839.569766
1772910000000,83.38,83.38,82.41,82.52,1280099.068281
1772913600000,82.54,83.1,82.52,83.03,14617.778931
1772917200000,83.03,83.26,82.9,83.25,32572.872796
1772920800000,83.27,83.31,82.71,82.94,19652.529842
1772924400000,82.94,83.24,82.92,83.2,9327.936816
1772928000000,83.22,83.46,82.93,83.08,1088964.522577
1772931600000,83.07,83.19,82.71,82.98,412030.340786
1772935200000,82.98,83.09,82.33,82.38,491257.434486
1772938800000,82.43,82.76,82.31,82.35,254980.723408
1772942400000,82.42,82.53,81.9,81.97,971157.795641
1772946000000,81.96,82.89,81.96,82.5,32859.376094
1772949600000,82.5,82.6,82.3,82.53,251770.643379
1772953200000,82.48,83.04,82.41,82.91,237130.308585
1772956800000,82.97,83.11,82.59,83.1,3275916.769243
1772960400000,83.1,83.34,82.82,83.21,285288.116186
1772964000000,83.21,84.09,83.18,83.66,27763.413924
1772967600000,83.67,83.67,82.68,82.81,394068.448865
1772971200000,82.82,82.97,81.88,82.31,933049.765961
1772974800000,82.32,82.4,81.34,82.1,32793474.024337
1772978400000,82.1,82.35,81.97,82.31,944066.125311
1772982000000,82.32,82.4,81.85,82.06,463451.974408
1772985600000,82.08,82.17,81.42,81.53,1217638.984494
1772989200000,81.55,81.97,81.41,81.67,106300.765144
1772992800000,81.67,82.68,80.91,81.6,1581588.821037
1772996400000,81.61,82.61,81.51,82.42,219789.815998
1773000000000,82.49,82.87,82.12,82.3,974023.988988
1773003600000,82.32,82.4,81.83,82.18,509847.46169
1773007200000,82.24,82.45,80.81,81.94,772970.079353
1773010800000,81.97,82.49,81.5,81.59,42978.109259
1773014400000,81.6,83.23,81.58,82.45,1652638.222054
1773018000000,82.35,82.85,81.94,82.1,41893.720748
1773021600000,82.1,82.9,81.72,82.71,485438.159326
1773025200000,82.69,84.43,81.89,83.18,1384919.007438
1773028800000,83.18,83.83,83.12,83.2,42640.053037
1773032400000,83.2,84.56,83.16,84.27,39577.650165
1773036000000,84.27,84.3,83.13,83.13,303178.397141
1773039600000,83.14,83.5,82.49,83.15,1061493.812814
1773043200000,83.17,83.84,83.02,83.7,211692.493072
1773046800000,83.72,84.55,83.36,84.03,778114.656915
1773050400000,84.04,84.21,83.55,83.74,1007315.985203
1773054000000,83.75,84.05,83.17,83.58,822692.537232
1773057600000,83.59,84.15,83.44,84.03,27103.752767
1773061200000,84.01,85.65,84.01,85.2,1665654.688042
1773064800000,85.19,85.65,84.59,85.25,353510.967368
1773068400000,85.28,85.4,84.73,85.16,515557.46957
1773072000000,85.06,86.16,84.73,85.13,390530.158069
1773075600000,85.14,85.38,84.38,85.1,1158542.83668
1773079200000,85.11,85.5,84.5,85.1,494193.734589
1773082800000,85.2,87.04,85.08,85.96,940879.483114
1773086400000,85.98,86.17,85.31,85.81,1281961.438622
1773090000000,85.82,86.33,85.76,86.08,25889.433087
1773093600000,86.07,86.3,85.6,85.73,41157.10741
1773097200000,85.73,85.98,84.85,85.01,1368466.292569
1773100800000,84.97,85.94,84.85,85.56,86151.832308
1773104400000,85.57,85.95,85.13,85.79,966904.929153
1773108000000,85.77,86.88,85.48,86.56,316934.518758
1773111600000,86.63,86.74,85.56,85.58,1047416.123835
1773115200000,85.58,86.58,85.43,86.53,712809.47563
1773118800000,86.53,86.9,86.35,86.41,354325.893575
1773122400000,86.41,86.84,86.02,86.35,765377.264211
1773126000000,86.41,86.87,86.21,86.61,335429.3598
1773129600000,86.7,87.38,86.66,86.67,575569.515354
1773133200000,86.71,87.54,86.68,87.26,109316.146543
1773136800000,87.27,87.61,86.83,87.09,796671.317775
1773140400000,87.11,87.14,86.65,86.81,859724.221898
1773144000000,86.82,86.84,86.36,86.67,955231.343838
1773147600000,86.7,87.28,85.9,86.09,987345.653351
1773151200000,86.1,88.12,85.07,87.98,905164.765457
1773154800000,88.09,88.59,87.34,88.35,316255.614829
1773158400000,88.35,88.69,87.71,88.38,146122.926464
1773162000000,88.41,89.0,87.73,87.96,886474.210122
1773165600000,87.96,87.96,86.15,86.26,1785802.7536
1773169200000,86.24,86.45,85.71,85.99,788510.245955
1773172800000,86.02,86.38,85.98,86.24,21896.906752
1773176400000,86.24,86.66,85.35,85.73,1017403.817205
1773180000000,85.71,86.08,85.06,85.51,751407.564091
1773183600000,85.53,85.88,85.39,85.88,366812.299262
1773187200000,85.89,86.21,85.61,86.0,677437.238355
1773190800000,86.02,86.25,85.71,86.09,184323.923273
1773194400000,86.1,86.21,85.55,85.89,893421.397897
1773198000000,85.9,86.16,85.54,85.66,460999.691026
1773201600000,85.65,86.8,85.5,86.78,418406.602413
1773205200000,86.76,86.86,85.73,85.73,1820754.956201
1773208800000,85.73,86.16,85.69,86.03,632775.684827
1773212400000,86.05,86.12,85.18,85.44,1381972.247522
1773216000000,85.44,85.59,85.12,85.45,468835.040487
1773219600000,85.52,85.54,84.78,84.81,774649.959504
1773223200000,84.9,85.39,84.77,85.35,8524.421044
1773226800000,85.27,85.33,84.47,84.55,334725.78096
1773230400000,84.55,85.54,84.39,85.18,279849.007284
1773234000000,85.21,87.36,85.13,85.95,50138.964939
1773237600000,85.97,87.07,85.81,86.44,32146.582513
1773241200000,86.51,86.64,84.79,85.4,163509.534293
1773244800000,85.42,86.58,85.36,86.43,22256.194925
1773248400000,86.44,87.87,86.44,87.27,48176.093495
1773252000000,87.28,88.06,87.22,87.79,28011.175613
1773255600000,87.81,87.86,87.08,87.24,13121.052685
1773259200000,87.28,87.42,86.75,87.3,11417.394422
1773262800000,87.29,87.63,87.15,87.53,10780.124405
1773266400000,87.54,87.89,86.85,87.04,11090.796094
1773270000000,87.05,87.19,86.49,86.56,12507.892084
1773273600000,86.57,86.79,86.44,86.67,6117.990039
1773277200000,86.68,86.69,85.55,86.03,22446.466784
1773280800000,86.04,86.16,85.18,85.24,10840.73317
1773284400000,85.21,85.42,84.75,85.0,120804.169132
1773288000000,85.02,85.39,84.89,85.12,8352.448066
1773291600000,85.12,85.29,84.9,85.12,9072.265971
1773295200000,85.14,85.39,84.99,85.33,7835.796312
1773298800000,85.38,85.85,85.0,85.78,16964.873356
1773302400000,85.82,86.11,85.4,85.93,13503.456049
1773306000000,85.96,86.64,85.47,86.21,49647.466256
1773309600000,86.19,87.01,86.06,86.75,13729.124119
1773313200000,86.76,87.07,86.69,86.8,1499431.783505
1773316800000,86.8,87.5,86.59,87.24,12274563.447125
1773320400000,87.25,87.62,86.76,86.9,1175325.425561
